"task_id","user_id"
"34078","11"
"34079","11"
"34080","11"
"34081","11"
"34082","11"
"34083","11"
"34084","11"
"34085","11"
"34086","11"
"34087","11"
"34088","11"
"34089","11"
"34090","11"
"34091","11"
"34092","11"
"34093","11"
"34094","11"
"34095","11"
"34096","11"
"34097","11"
"34098","11"
"34099","11"
"34100","11"
"34101","11"
"34102","11"
"34103","11"
"34104","11"
"34105","11"
"34106","11"
"34107","11"
"34108","11"
"34109","11"
"34110","11"
"34111","11"
"34112","11"
"34113","11"
"34114","11"
"34115","11"
"34116","11"
"34117","11"
"34118","11"
"34181","11"
"35471","11"
"35472","11"
"35473","11"
"35474","11"
"35475","11"
"35476","11"
"35477","11"
"35478","11"
"35479","11"
"35480","11"
"35481","11"
"35482","11"
"35483","11"
"35484","11"
"35485","11"
"35486","11"
"35487","11"
"35488","11"
"35489","11"
"35490","11"
"35491","11"
"35492","11"
"35493","11"
"35494","11"
"35495","11"
"35496","11"
"35497","11"
"35498","11"
"35499","11"
"35500","11"
"35501","11"
"35502","11"
"35503","11"
"35504","11"
"35505","11"
"35506","11"
"35507","11"
"35508","11"
"35509","11"
"35510","11"
"35511","11"
"35512","11"
"35513","11"
"35514","11"
"35515","11"
"35516","11"
"35517","11"
"35518","11"
"35519","11"
"35520","11"
"35521","11"
"35522","11"
"35523","11"
"35524","11"
"35525","11"
"35526","11"
"35527","11"
"35528","11"
"35529","11"
"35530","11"
"35531","11"
"35532","11"
"35533","11"
"35534","11"
"36045","11"
"36384","11"
"36385","11"
"36386","11"
"36387","11"
"36388","11"
"36389","11"
"36390","11"
"36391","11"
"36392","11"
"36393","11"
"36394","11"
"36395","11"
"36396","11"
"36397","11"
"36398","11"
"36399","11"
"36400","11"
"36401","11"
"36402","11"
"36403","11"
"36404","11"
"36405","11"
"36406","11"
"36407","11"
"36408","11"
"36409","11"
"36410","11"
"36411","11"
"36412","11"
"36413","11"
"36414","11"
"36415","11"
"36416","11"
"36417","11"
"36418","11"
"36419","11"
"36420","11"
"36421","11"
"36422","11"
"36423","11"
"36424","11"
"36425","11"
"36426","11"
"36427","11"
"36428","11"
"36429","11"
"36430","11"
"36431","11"
"36432","11"
"36433","11"
"36434","11"
"36435","11"
"36436","11"
"36437","11"
"36438","11"
"36439","11"
"36440","11"
"36441","11"
"36442","11"
"36443","11"
"36444","11"
"36445","11"
"36446","11"
"36447","11"
"36448","11"
"36449","11"
"36450","11"
"36451","11"
"36452","11"
"36453","11"
"36454","11"
"36455","11"
"36456","11"
"36457","11"
"36458","11"
"36459","11"
"36460","11"
"36461","11"
"36462","11"
"36463","11"
"36464","11"
"36465","11"
"36466","11"
"36467","11"
"36468","11"
"36469","11"
"36470","11"
"36471","11"
"36472","11"
"36473","11"
"36474","11"
"36475","11"
"36476","11"
"36477","11"
"36478","11"
"37076","11"
"37077","11"
"37270","11"
"37271","11"
"37272","11"
"37273","11"
"37274","11"
"37275","11"
"37276","11"
"37277","11"
"37278","11"
"37279","11"
"37280","11"
"37281","11"
"37282","11"
"37283","11"
"37284","11"
"37285","11"
"37286","11"
"37287","11"
"37288","11"
"37289","11"
"37290","11"
"37291","11"
"37292","11"
"37293","11"
"37294","11"
"37295","11"
"37296","11"
"37297","11"
"37298","11"
"37299","11"
"37300","11"
"37301","11"
"37302","11"
"37303","11"
"37304","11"
"37305","11"
"37306","11"
"37307","11"
"37308","11"
"37309","11"
"37310","11"
"37311","11"
"37312","11"
"37313","11"
"37314","11"
"37315","11"
"37316","11"
"37317","11"
"37318","11"
"37319","11"
"37320","11"
"37321","11"
"37322","11"
"37323","11"
"37324","11"
"37325","11"
"37326","11"
"37327","11"
"37328","11"
"37329","11"
"37330","11"
"37331","11"
"37707","11"
"37760","11"
"37761","11"
"37762","11"
"37763","11"
"37764","11"
"37765","11"
"37766","11"
"37767","11"
"37768","11"
"37769","11"
"37770","11"
"37771","11"
"37772","11"
"37773","11"
"37774","11"
"37775","11"
"37776","11"
"37777","11"
"37778","11"
"37779","11"
"37780","11"
"37781","11"
"37782","11"
"37783","11"
"37784","11"
"37785","11"
"37786","11"
"37787","11"
"37788","11"
"37789","11"
"37790","11"
"37791","11"
"37792","11"
"37793","11"
"37794","11"
"37795","11"
"37796","11"
"37797","11"
"37798","11"
"37799","11"
"37800","11"
"37801","11"
"37802","11"
"37803","11"
"37804","11"
"37805","11"
"37806","11"
"37807","11"
"37808","11"
"37809","11"
"37810","11"
"37811","11"
"37812","11"
"37813","11"
"37814","11"
"37815","11"
"37816","11"
"37817","11"
"37818","11"
"37819","11"
"37820","11"
"37821","11"
"37822","11"
"37823","11"
"39957","11"
"39958","11"
"39959","11"
"39960","11"
"39961","11"
"39962","11"
"39963","11"
"39964","11"
"39965","11"
"39966","11"
"39967","11"
"39968","11"
"39969","11"
"39970","11"
"39971","11"
"39972","11"
"39973","11"
"39974","11"
"39975","11"
"39976","11"
"39977","11"
"39978","11"
"39979","11"
"39980","11"
"39981","11"
"39982","11"
"39983","11"
"39984","11"
"39985","11"
"39986","11"
"39987","11"
"39988","11"
"39989","11"
"39990","11"
"39991","11"
"39992","11"
"39993","11"
"39994","11"
"39995","11"
"39996","11"
"39997","11"
"39998","11"
"39999","11"
"40000","11"
"40001","11"
"40002","11"
"40003","11"
"40004","11"
"40005","11"
"40006","11"
"40007","11"
"40008","11"
"40009","11"
"40010","11"
"40011","11"
"40012","11"
"40013","11"
"40014","11"
"40015","11"
"40016","11"
"40017","11"
"40018","11"
"40019","11"
"40020","11"
"40021","11"
"40022","11"
"40023","11"
"40024","11"
"40399","11"
"40402","11"
"40407","11"
"40409","11"
"40410","11"
"40414","11"
"40415","11"
"40419","11"
"40421","11"
"40424","11"
"40582","11"
"40707","11"
"40708","11"
"40709","11"
"40710","11"
"40711","11"
"40712","11"
"40713","11"
"40714","11"
"40715","11"
"40716","11"
"40717","11"
"40718","11"
"40719","11"
"40720","11"
"40721","11"
"40722","11"
"40723","11"
"40724","11"
"40725","11"
"40726","11"
"40727","11"
"40728","11"
"40729","11"
"40730","11"
"40731","11"
"40732","11"
"40733","11"
"40734","11"
"40735","11"
"40736","11"
"40737","11"
"40738","11"
"40739","11"
"40740","11"
"40741","11"
"40742","11"
"40743","11"
"40744","11"
"40745","11"
"40746","11"
"40747","11"
"40748","11"
"40749","11"
"40750","11"
"40751","11"
"40752","11"
"40753","11"
"40754","11"
"40755","11"
"40756","11"
"40757","11"
"40758","11"
"40759","11"
"40760","11"
"40761","11"
"40762","11"
"40763","11"
"40764","11"
"40765","11"
"40766","11"
"40767","11"
"40768","11"
"40769","11"
"40770","11"
"40771","11"
"40772","11"
"40773","11"
"40774","11"
"40775","11"
"40776","11"
"40777","11"
"40778","11"
"40779","11"
"40780","11"
"40781","11"
"40782","11"
"40783","11"
"40784","11"
"40785","11"
"40786","11"
"40787","11"
"40788","11"
"40789","11"
"40790","11"
"40791","11"
"40792","11"
"40793","11"
"40794","11"
"41495","11"
"41496","11"
"41497","11"
"41498","11"
"41499","11"
"41500","11"
"41501","11"
"41502","11"
"41503","11"
"41504","11"
"41505","11"
"41506","11"
"41507","11"
"41508","11"
"41509","11"
"41510","11"
"41511","11"
"41512","11"
"41513","11"
"41514","11"
"41515","11"
"41516","11"
"41517","11"
"41518","11"
"41519","11"
"41520","11"
"41521","11"
"41522","11"
"41523","11"
"41524","11"
"41525","11"
"41526","11"
"41527","11"
"41528","11"
"41529","11"
"41530","11"
"41531","11"
"41532","11"
"41533","11"
"41534","11"
"41535","11"
"41536","11"
"41537","11"
"41538","11"
"41539","11"
"41540","11"
"41541","11"
"41542","11"
"41543","11"
"41544","11"
"41545","11"
"41546","11"
"41547","11"
"41548","11"
"41549","11"
"41550","11"
"41551","11"
"41552","11"
"41553","11"
"41554","11"
"41555","11"
"41556","11"
"41557","11"
"41558","11"
"42084","11"
"42164","11"
"42165","11"
"42166","11"
"42167","11"
"42168","11"
"42679","11"
"42680","11"
"42681","11"
"42682","11"
"42683","11"
"42684","11"
"42685","11"
"42686","11"
"42687","11"
"42688","11"
"42689","11"
"42690","11"
"42691","11"
"42692","11"
"42693","11"
"42694","11"
"42695","11"
"42696","11"
"42697","11"
"42698","11"
"42699","11"
"42700","11"
"42701","11"
"42702","11"
"42703","11"
"42704","11"
"42705","11"
"42706","11"
"42707","11"
"42708","11"
"42709","11"
"42710","11"
"42711","11"
"42712","11"
"42713","11"
"42714","11"
"42715","11"
"42716","11"
"42717","11"
"42718","11"
"42719","11"
"42720","11"
"42721","11"
"42722","11"
"42723","11"
"42724","11"
"42725","11"
"42726","11"
"42727","11"
"42728","11"
"42729","11"
"42730","11"
"42731","11"
"42732","11"
"42733","11"
"42734","11"
"42735","11"
"42736","11"
"42737","11"
"42738","11"
"42739","11"
"42740","11"
"42741","11"
"42742","11"
"42743","11"
"42744","11"
"42745","11"
"42746","11"
"43139","11"
"43140","11"
"43141","11"
"43142","11"
"43143","11"
"43144","11"
"43145","11"
"43146","11"
"43147","11"
"43148","11"
"43149","11"
"43150","11"
"43151","11"
"43152","11"
"43153","11"
"43154","11"
"43155","11"
"43156","11"
"43157","11"
"43158","11"
"43159","11"
"43160","11"
"43161","11"
"43162","11"
"43163","11"
"43164","11"
"43165","11"
"43166","11"
"43167","11"
"43168","11"
"43169","11"
"43170","11"
"43171","11"
"43172","11"
"43173","11"
"43174","11"
"43175","11"
"43176","11"
"43177","11"
"43178","11"
"43179","11"
"43180","11"
"43181","11"
"43182","11"
"43183","11"
"43184","11"
"43185","11"
"43186","11"
"43187","11"
"43188","11"
"43189","11"
"43190","11"
"43191","11"
"43192","11"
"43193","11"
"43194","11"
"43195","11"
"43196","11"
"43197","11"
"43198","11"
"43199","11"
"43200","11"
"43201","11"
"43202","11"
"43203","11"
"43204","11"
"43205","11"
"43206","11"
"43207","11"
"43208","11"
"43209","11"
"43210","11"
"43211","11"
"43212","11"
"43213","11"
"43214","11"
"43215","11"
"43216","11"
"43217","11"
"43218","11"
"43219","11"
"43220","11"
"43221","11"
"43222","11"
"43223","11"
"43224","11"
"43225","11"
"43226","11"
"43872","11"
"43873","11"
"43874","11"
"43951","11"
"43981","11"
"43982","11"
"43983","11"
"43984","11"
"43985","11"
"43986","11"
"43987","11"
"43988","11"
"43989","11"
"43990","11"
"43991","11"
"43992","11"
"43993","11"
"43994","11"
"43995","11"
"43996","11"
"43997","11"
"43998","11"
"43999","11"
"44000","11"
"44001","11"
"44002","11"
"44003","11"
"44004","11"
"44005","11"
"44006","11"
"44007","11"
"44008","11"
"44009","11"
"44010","11"
"44011","11"
"44012","11"
"44013","11"
"44014","11"
"44015","11"
"44016","11"
"44017","11"
"44018","11"
"44019","11"
"44020","11"
"44021","11"
"44022","11"
"44023","11"
"44024","11"
"44025","11"
"44026","11"
"44027","11"
"44028","11"
"44029","11"
"44030","11"
"44031","11"
"44032","11"
"44033","11"
"44034","11"
"44035","11"
"44036","11"
"44037","11"
"44038","11"
"44039","11"
"44040","11"
"44041","11"
"44042","11"
"44043","11"
"44044","11"
"44045","11"
"44282","11"
"44283","11"
"44432","11"
"44433","11"
"44749","11"
"44753","11"
"44768","11"
"44956","11"
"44957","11"
"44958","11"
"44959","11"
"44960","11"
"44961","11"
"44962","11"
"44963","11"
"44964","11"
"44965","11"
"44966","11"
"44967","11"
"44968","11"
"44969","11"
"44970","11"
"44971","11"
"44972","11"
"44973","11"
"44974","11"
"44975","11"
"44976","11"
"44977","11"
"44978","11"
"44979","11"
"44980","11"
"44981","11"
"44982","11"
"44983","11"
"44984","11"
"44985","11"
"44986","11"
"44987","11"
"44988","11"
"44989","11"
"44990","11"
"44991","11"
"44992","11"
"44993","11"
"44994","11"
"44995","11"
"44996","11"
"44997","11"
"44998","11"
"44999","11"
"45000","11"
"45001","11"
"45002","11"
"45003","11"
"45004","11"
"45005","11"
"45006","11"
"45007","11"
"45008","11"
"45009","11"
"45010","11"
"45011","11"
"45012","11"
"45013","11"
"45014","11"
"45015","11"
"45016","11"
"45017","11"
"45018","11"
"45019","11"
"45020","11"
"45021","11"
"45022","11"
"45023","11"
"45024","11"
"45830","11"
"45831","11"
"45832","11"
"45833","11"
"45834","11"
"45835","11"
"45836","11"
"45837","11"
"45838","11"
"45839","11"
"45840","11"
"45841","11"
"45842","11"
"45843","11"
"45844","11"
"45845","11"
"45846","11"
"45847","11"
"45848","11"
"45849","11"
"45850","11"
"45851","11"
"45852","11"
"45853","11"
"45854","11"
"45855","11"
"45856","11"
"45857","11"
"45858","11"
"45859","11"
"45860","11"
"45861","11"
"45862","11"
"45863","11"
"45864","11"
"45865","11"
"45866","11"
"45867","11"
"45868","11"
"45869","11"
"45870","11"
"45871","11"
"45872","11"
"45873","11"
"45874","11"
"45875","11"
"45876","11"
"45877","11"
"45878","11"
"45879","11"
"45880","11"
"45881","11"
"45882","11"
"45883","11"
"45884","11"
"45885","11"
"45886","11"
"45887","11"
"45888","11"
"45889","11"
"45890","11"
"45891","11"
"45892","11"
"45893","11"
"45894","11"
"45895","11"
"45896","11"
"45897","11"
"45898","11"
"45899","11"
"45900","11"
"45901","11"
"45902","11"
"45903","11"
"45904","11"
"45905","11"
"45906","11"
"45907","11"
"45908","11"
"45909","11"
"45910","11"
"45911","11"
"45912","11"
"45913","11"
"45914","11"
"45915","11"
"45916","11"
"45917","11"
"46449","11"
"46451","11"
"46586","11"
"46696","11"
"46697","11"
"46698","11"
"46699","11"
"46700","11"
"46701","11"
"46702","11"
"46703","11"
"46704","11"
"46705","11"
"46706","11"
"46707","11"
"46708","11"
"46709","11"
"46710","11"
"46711","11"
"46712","11"
"46713","11"
"46714","11"
"46715","11"
"46716","11"
"46717","11"
"46718","11"
"46719","11"
"46720","11"
"46721","11"
"46722","11"
"46723","11"
"46724","11"
"46725","11"
"46726","11"
"46727","11"
"46728","11"
"46729","11"
"46730","11"
"46731","11"
"46732","11"
"46733","11"
"46734","11"
"46735","11"
"46736","11"
"46737","11"
"46738","11"
"46739","11"
"46740","11"
"46741","11"
"46742","11"
"46743","11"
"46744","11"
"46745","11"
"46746","11"
"46747","11"
"46748","11"
"46749","11"
"46750","11"
"46751","11"
"46752","11"
"46753","11"
"46754","11"
"46755","11"
"46756","11"
"46757","11"
"46758","11"
"46759","11"
"47229","11"
"47230","11"
"47231","11"
"47232","11"
"47233","11"
"47234","11"
"47235","11"
"47236","11"
"47237","11"
"47238","11"
"47239","11"
"47240","11"
"47241","11"
"47242","11"
"47243","11"
"47244","11"
"47245","11"
"47246","11"
"47247","11"
"47248","11"
"47249","11"
"47250","11"
"47251","11"
"47252","11"
"47253","11"
"47254","11"
"47255","11"
"47256","11"
"47257","11"
"47258","11"
"47259","11"
"47260","11"
"47261","11"
"47262","11"
"47263","11"
"47264","11"
"47265","11"
"47266","11"
"47267","11"
"47268","11"
"47269","11"
"47270","11"
"47271","11"
"47272","11"
"47273","11"
"47274","11"
"47275","11"
"47276","11"
"47277","11"
"47278","11"
"47279","11"
"47280","11"
"47281","11"
"47282","11"
"47283","11"
"47284","11"
"47285","11"
"47286","11"
"47287","11"
"47288","11"
"47289","11"
"47290","11"
"47291","11"
"47292","11"
"47293","11"
"47294","11"
"47295","11"
"47296","11"
"47297","11"
"47564","11"
"47565","11"
"47632","11"
"47633","11"
"47802","11"
"47803","11"
"47804","11"
"47805","11"
"47806","11"
"47807","11"
"47808","11"
"47809","11"
"47810","11"
"47811","11"
"47812","11"
"47813","11"
"47814","11"
"47815","11"
"47816","11"
"47817","11"
"47818","11"
"47819","11"
"47820","11"
"47821","11"
"47822","11"
"47823","11"
"47824","11"
"47825","11"
"47826","11"
"47827","11"
"47828","11"
"47829","11"
"47830","11"
"47831","11"
"47832","11"
"47833","11"
"47834","11"
"47835","11"
"47836","11"
"47837","11"
"47838","11"
"47839","11"
"47840","11"
"47841","11"
"47842","11"
"47843","11"
"47844","11"
"47845","11"
"47846","11"
"47847","11"
"47848","11"
"47849","11"
"47850","11"
"47851","11"
"47852","11"
"47853","11"
"47854","11"
"47855","11"
"47856","11"
"47857","11"
"47858","11"
"47859","11"
"47860","11"
"47861","11"
"47862","11"
"47863","11"
"47864","11"
"47865","11"
"47866","11"
"47867","11"
"47868","11"
"47869","11"
"47870","11"
"47871","11"
"47872","11"
"47873","11"
"47874","11"
"47875","11"
"47876","11"
"47877","11"
"47878","11"
"47879","11"
"47880","11"
"47881","11"
"47882","11"
"47883","11"
"47884","11"
"47885","11"
"47886","11"
"47887","11"
"47888","11"
"48013","11"
"48822","11"
"48899","11"
"48900","11"
"48901","11"
"48902","11"
"48903","11"
"48904","11"
"48905","11"
"48906","11"
"48907","11"
"48908","11"
"48909","11"
"48910","11"
"48911","11"
"48912","11"
"48913","11"
"48914","11"
"48915","11"
"48916","11"
"48917","11"
"48918","11"
"48919","11"
"48920","11"
"48921","11"
"48922","11"
"48923","11"
"48924","11"
"48925","11"
"48926","11"
"48927","11"
"48928","11"
"48929","11"
"48930","11"
"48931","11"
"48932","11"
"48933","11"
"48934","11"
"48935","11"
"48936","11"
"48937","11"
"48938","11"
"48939","11"
"48940","11"
"48941","11"
"48942","11"
"48943","11"
"48944","11"
"48945","11"
"48946","11"
"48947","11"
"48948","11"
"48949","11"
"48950","11"
"48951","11"
"48952","11"
"48953","11"
"48954","11"
"48955","11"
"48956","11"
"48957","11"
"48958","11"
"48959","11"
"48960","11"
"48961","11"
"48962","11"
"49287","11"
"49288","11"
"49427","11"
"49528","11"
"49529","11"
"49641","11"
"49693","11"
"49696","11"
"49742","11"
"49743","11"
"49744","11"
"49745","11"
"49746","11"
"49747","11"
"49748","11"
"49749","11"
"49750","11"
"49751","11"
"49752","11"
"49753","11"
"49754","11"
"49755","11"
"49756","11"
"49757","11"
"49758","11"
"49759","11"
"49760","11"
"49761","11"
"49762","11"
"49763","11"
"49764","11"
"49765","11"
"49766","11"
"49767","11"
"49768","11"
"49769","11"
"49770","11"
"49771","11"
"49772","11"
"49773","11"
"49774","11"
"49775","11"
"49776","11"
"49777","11"
"49778","11"
"49779","11"
"49780","11"
"49781","11"
"49782","11"
"49783","11"
"49784","11"
"49785","11"
"49786","11"
"49787","11"
"49788","11"
"49789","11"
"49790","11"
"49791","11"
"49792","11"
"49793","11"
"49794","11"
"49795","11"
"49796","11"
"49797","11"
"49798","11"
"49799","11"
"49800","11"
"49801","11"
"49802","11"
"49803","11"
"49804","11"
"49805","11"
"49806","11"
"49807","11"
"49808","11"
"49809","11"
"49810","11"
"50176","11"
"50177","11"
"50347","11"
"50482","11"
"50483","11"
"50484","11"
"50485","11"
"50486","11"
"50487","11"
"50488","11"
"50489","11"
"50490","11"
"50491","11"
"50492","11"
"50493","11"
"50494","11"
"50495","11"
"50496","11"
"50497","11"
"50498","11"
"50499","11"
"50500","11"
"50501","11"
"50502","11"
"50503","11"
"50504","11"
"50505","11"
"50506","11"
"50507","11"
"50508","11"
"50509","11"
"50510","11"
"50511","11"
"50512","11"
"50513","11"
"50514","11"
"50515","11"
"50516","11"
"50517","11"
"50518","11"
"50519","11"
"50520","11"
"50521","11"
"50522","11"
"50523","11"
"50524","11"
"50525","11"
"50526","11"
"50527","11"
"50528","11"
"50529","11"
"50530","11"
"50531","11"
"50532","11"
"50533","11"
"50534","11"
"50535","11"
"50536","11"
"50537","11"
"50538","11"
"50539","11"
"50540","11"
"50541","11"
"50542","11"
"50543","11"
"50544","11"
"50545","11"
"50546","11"
"50547","11"
"50548","11"
"50549","11"
"50550","11"
"50551","11"
"50552","11"
"50553","11"
"50554","11"
"50555","11"
"50556","11"
"50557","11"
"50558","11"
"50559","11"
"50560","11"
"50561","11"
"50562","11"
"50563","11"
"50564","11"
"50565","11"
"50566","11"
"50567","11"
"50568","11"
"50855","11"
"50856","11"
"51169","11"
"51170","11"
"51174","11"
"51175","11"
"51176","11"
"51180","11"
"51246","11"
"51247","11"
"51248","11"
"51249","11"
"51250","11"
"51251","11"
"51252","11"
"51253","11"
"51254","11"
"51255","11"
"51256","11"
"51257","11"
"51258","11"
"51259","11"
"51260","11"
"51261","11"
"51262","11"
"51263","11"
"51264","11"
"51265","11"
"51266","11"
"51267","11"
"51268","11"
"51269","11"
"51270","11"
"51271","11"
"51272","11"
"51273","11"
"51274","11"
"51275","11"
"51276","11"
"51277","11"
"51278","11"
"51279","11"
"51280","11"
"51281","11"
"51282","11"
"51283","11"
"51284","11"
"51285","11"
"51286","11"
"51287","11"
"51288","11"
"51289","11"
"51290","11"
"51291","11"
"51292","11"
"51293","11"
"51294","11"
"51295","11"
"51296","11"
"51297","11"
"51298","11"
"51299","11"
"51300","11"
"51301","11"
"51302","11"
"51303","11"
"51304","11"
"51305","11"
"51306","11"
"51307","11"
"51308","11"
"51309","11"
"51789","11"
"51835","11"
"52028","11"
"52030","11"
"52110","11"
"52130","11"
"52145","11"
"52164","11"
"52165","11"
"52276","11"
"52305","11"
"52331","11"
"52342","11"
"52404","11"
"52439","11"
"52452","11"
"52453","11"
"52454","11"
"52455","11"
"52456","11"
"52457","11"
"52458","11"
"52459","11"
"52460","11"
"52461","11"
"52462","11"
"52463","11"
"52464","11"
"52465","11"
"52466","11"
"52467","11"
"52468","11"
"52469","11"
"52470","11"
"52471","11"
"52472","11"
"52473","11"
"52474","11"
"52475","11"
"52476","11"
"52477","11"
"52478","11"
"52479","11"
"52480","11"
"52481","11"
"52482","11"
"52483","11"
"52484","11"
"52485","11"
"52486","11"
"52487","11"
"52488","11"
"52489","11"
"52490","11"
"52491","11"
"52492","11"
"52493","11"
"52494","11"
"52495","11"
"52496","11"
"52497","11"
"52498","11"
"52499","11"
"52500","11"
"52501","11"
"52502","11"
"52503","11"
"52504","11"
"52505","11"
"52506","11"
"52507","11"
"52508","11"
"52509","11"
"52510","11"
"52511","11"
"52512","11"
"52513","11"
"52514","11"
"52515","11"
"52516","11"
"52517","11"
"52518","11"
"52939","11"
"52940","11"
"52942","11"
"52991","11"
"52999","11"
"53092","11"
"53115","11"
"53123","11"
"53124","11"
"53128","11"
"53129","11"
"53130","11"
"53138","11"
"53140","11"
"53149","11"
"53150","11"
"53165","11"
"53168","11"
"53174","11"
"53176","11"
"53224","11"
"53284","11"
"53285","11"
"53286","11"
"53287","11"
"53288","11"
"53289","11"
"53290","11"
"53291","11"
"53292","11"
"53293","11"
"53294","11"
"53295","11"
"53296","11"
"53297","11"
"53298","11"
"53299","11"
"53300","11"
"53301","11"
"53302","11"
"53303","11"
"53304","11"
"53305","11"
"53306","11"
"53307","11"
"53308","11"
"53309","11"
"53310","11"
"53311","11"
"53312","11"
"53313","11"
"53314","11"
"53315","11"
"53316","11"
"53317","11"
"53318","11"
"53319","11"
"53320","11"
"53321","11"
"53322","11"
"53323","11"
"53324","11"
"53325","11"
"53326","11"
"53327","11"
"53328","11"
"53329","11"
"53330","11"
"53331","11"
"53332","11"
"53333","11"
"53334","11"
"53335","11"
"53336","11"
"53337","11"
"53338","11"
"53339","11"
"53340","11"
"53341","11"
"53342","11"
"53343","11"
"53344","11"
"53345","11"
"53346","11"
"53347","11"
"53348","11"
"53349","11"
"53350","11"
"53351","11"
"53352","11"
"53353","11"
"53354","11"
"53355","11"
"53356","11"
"53357","11"
"53358","11"
"53359","11"
"53360","11"
"53361","11"
"53362","11"
"53363","11"
"53364","11"
"53365","11"
"53366","11"
"53367","11"
"53368","11"
"53369","11"
"53370","11"
"54211","11"
"54212","11"
"54213","11"
"54257","11"
"54258","11"
"54259","11"
"54260","11"
"54261","11"
"54262","11"
"54263","11"
"54264","11"
"54265","11"
"54266","11"
"54267","11"
"54268","11"
"54269","11"
"54270","11"
"54271","11"
"54272","11"
"54273","11"
"54274","11"
"54275","11"
"54276","11"
"54277","11"
"54278","11"
"54279","11"
"54280","11"
"54281","11"
"54282","11"
"54283","11"
"54284","11"
"54285","11"
"54286","11"
"54287","11"
"54288","11"
"54289","11"
"54290","11"
"54291","11"
"54292","11"
"54293","11"
"54294","11"
"54295","11"
"54296","11"
"54297","11"
"54298","11"
"54299","11"
"54300","11"
"54301","11"
"54302","11"
"54303","11"
"54304","11"
"54305","11"
"54306","11"
"54307","11"
"54308","11"
"54309","11"
"54310","11"
"54311","11"
"54312","11"
"54313","11"
"54314","11"
"54315","11"
"54316","11"
"54317","11"
"54318","11"
"54319","11"
"54585","11"
"54790","11"
"54868","11"
"54889","11"
"54956","11"
"54957","11"
"54958","11"
"54959","11"
"54960","11"
"54961","11"
"54962","11"
"54963","11"
"54964","11"
"54965","11"
"54966","11"
"54967","11"
"54968","11"
"54969","11"
"54970","11"
"54971","11"
"54972","11"
"54973","11"
"54974","11"
"54975","11"
"54976","11"
"54977","11"
"54978","11"
"54979","11"
"54980","11"
"54981","11"
"54982","11"
"54983","11"
"54984","11"
"54985","11"
"54986","11"
"54987","11"
"54988","11"
"54989","11"
"54990","11"
"54991","11"
"54992","11"
"54993","11"
"54994","11"
"54995","11"
"54996","11"
"54997","11"
"54998","11"
"54999","11"
"55000","11"
"55001","11"
"55002","11"
"55003","11"
"55004","11"
"55005","11"
"55006","11"
"55007","11"
"55008","11"
"55009","11"
"55010","11"
"55011","11"
"55012","11"
"55013","11"
"55014","11"
"55015","11"
"55016","11"
"55017","11"
"55018","11"
"55019","11"
"55020","11"
"55021","11"
"55022","11"
"55508","11"
"55512","11"
"55785","11"
"55786","11"
"55787","11"
"55788","11"
"55789","11"
"55790","11"
"55791","11"
"55792","11"
"55793","11"
"55794","11"
"55795","11"
"55796","11"
"55797","11"
"55798","11"
"55799","11"
"55800","11"
"55801","11"
"55802","11"
"55803","11"
"55804","11"
"55805","11"
"55806","11"
"55807","11"
"55808","11"
"55809","11"
"55810","11"
"55811","11"
"55812","11"
"55813","11"
"55814","11"
"55815","11"
"55816","11"
"55817","11"
"55818","11"
"55819","11"
"55820","11"
"55821","11"
"55822","11"
"55823","11"
"55824","11"
"55825","11"
"55826","11"
"55827","11"
"55828","11"
"55829","11"
"55830","11"
"55831","11"
"55832","11"
"55833","11"
"55834","11"
"55835","11"
"55836","11"
"55837","11"
"55838","11"
"55839","11"
"55840","11"
"55841","11"
"55842","11"
"55843","11"
"55844","11"
"55845","11"
"55846","11"
"55847","11"
"55848","11"
"55849","11"
"55850","11"
"55851","11"
"55852","11"
"55853","11"
"55854","11"
"55855","11"
"55856","11"
"55857","11"
"55858","11"
"55859","11"
"55860","11"
"55861","11"
"55862","11"
"55863","11"
"55864","11"
"55865","11"
"55866","11"
"55867","11"
"55868","11"
"55869","11"
"55870","11"
"55871","11"
"56475","11"
"56499","11"
"56561","11"
"56600","11"
"56601","11"
"56660","11"
"56661","11"
"56662","11"
"56663","11"
"56664","11"
"56665","11"
"56666","11"
"56667","11"
"56668","11"
"56669","11"
"56670","11"
"56671","11"
"56672","11"
"56673","11"
"56674","11"
"56675","11"
"56676","11"
"56677","11"
"56678","11"
"56679","11"
"56680","11"
"56681","11"
"56682","11"
"56683","11"
"56684","11"
"56685","11"
"56686","11"
"56687","11"
"56688","11"
"56689","11"
"56690","11"
"56691","11"
"56692","11"
"56693","11"
"56694","11"
"56695","11"
"56696","11"
"56697","11"
"56698","11"
"56699","11"
"56700","11"
"56701","11"
"56702","11"
"56703","11"
"56704","11"
"56705","11"
"56706","11"
"56707","11"
"56708","11"
"56709","11"
"56710","11"
"56711","11"
"56712","11"
"56713","11"
"56714","11"
"56715","11"
"56716","11"
"56717","11"
"56718","11"
"56719","11"
"56720","11"
"56721","11"
"56722","11"
"56723","11"
"56820","11"
"57367","11"
"57397","11"
"57402","11"
"57518","11"
"57522","11"
"57540","11"
"57552","11"
"57553","11"
"57554","11"
"57555","11"
"57556","11"
"57557","11"
"57558","11"
"57559","11"
"57560","11"
"57561","11"
"57562","11"
"57563","11"
"57564","11"
"57565","11"
"57566","11"
"57567","11"
"57568","11"
